TIME, Match_Time, DriverStation_Attached, FPGA_Active, Brownout_Protection_Active, PDP_Voltage, PDP_Total_Current, PDP_DT_FL_Current, PDP_DT_FR_Current, PDP_DT_RL_Current, PDP_DT_RR_Current, Hopper_Motor_Current, Climber_Motor1_Current, Climber_Motor2_Current, Intake_Motor_Current, Shooter_Motor_Current, RIO_Loop_Time, RIO_Cpu_Load, RIO_RAM_Usage, Driver_FwdRev_cmd, Driver_Strafe_cmd, Driver_Rotate_cmd, Driver_Vision_Align_Desired, DT_Running_Closed_Loop, Robot_FwdRev_Vel, Robot_Strafe_Vel, Robot_Est_FwdRev_Vel, Robot_Est_Strafe_Vel, Robot_FwdRev_Dist, Robot_Strafe_Dist, Robot_Pose_Angle, Op_Gear_Release_Desired, Shot_State_Command, Hopper_Feed_Cmd, Intake_Speed_Cmd, Op_Intake_Desired, Op_Eject_Desired, Op_Climb_Speed_Cmd, Climber_Current_Limit, Shooter_Desired_Velocity, Shooter_Actual_Velocity, Shooter_Motor_Voltage, Shooter_Velocity_OK, Shot_Counter, FL_Motor_Cmd, FR_Motor_Cmd, RL_Motor_Cmd, RR_Motor_Cmd, FL_Actual_Wheel_Velocity, FR_Actual_Wheel_Velocity, RL_Actual_Wheel_Velocity, RR_Actual_Wheel_Velocity, FL_Desired_Wheel_Velocity, FR_Desired_Wheel_Velocity, RL_Desired_Wheel_Velocity, RR_Desired_Wheel_Velocity, Vision_System_Online, Valid_Vision_Target_Found, Vision_Target_Angle_From_Camera, Vision_Target_Gyro_Actual_Angle_At_Frame, Vision_Target_Gyro_Desired_Angle_At_Frame, Vision_Target_Range, Vision_Process_Time, Vision_CoProc_FPS, Vision_CoProc_CPU_load, Vision_CoProc_Mem_load, Vision_Align_Possible, Vision_DT_Rotate_Cmd, Vision_Align_On_Target, Vision_Align_State, Air_Pressure, Compressor_Current, Gear_Solenoid_Cmd, Battery_Dead, Loop Execution Dev, 
sec, sec, bit, bit, bit, V, A, A, A, A, A, A, A, A, A, A, msec, %, %, cmd, cmd, cmd, bit, bit, ft/sec, ft/sec, ft/sec, ft/sec, ft, ft, deg, bit, bits, cmd, cmd, bit, bit, cmd, bit, rpm, rpm, V, bit, count, cmd, cmd, cmd, cmd, rpm, rpm, rpm, rpm, rpm, rpm, rpm, rpm, bit, bit, deg, deg, deg, ft, msec, frames/sec, %, %, bit, cmd, bit, states, psi, A, bit, bit, msec, 
1119.562986, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9290625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 103.15599999995902, 7.316787637554511, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 101.50450428750001, 0.0, 0.0, 0.0, 5.049000000080923, 
1119.581795, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.35200000000259, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9285625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 103.15599999995902, 7.316787637554511, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 101.45872792500002, 0.0, 0.0, 0.0, 0.4450000001088483, 
1119.59764, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.38100000000486, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9288125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 103.15599999995902, 7.316787637554511, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 101.50450428750001, 0.0, 0.0, 0.0, -4.191000000009808, 
1119.617602, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.96599999998216, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9322375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 103.15599999995902, 7.316787637554511, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 101.50450428750001, 0.0, 0.0, 0.0, 0.0669999999263382, 
1119.638563, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.242000000062035, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9345875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 103.15599999995902, 7.316787637554511, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 101.41295156250003, 0.0, 0.0, 0.0, -0.3580000000238215, 
1119.658066, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.46599999992759, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.930975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 101.2298461125, 0.0, 0.0, 0.0, 0.37599999994199607, 
1119.679858, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.689999999840438, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.627894050502604, -4.166611399228209, -83.9219125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.90941157500001, 0.0, 0.0, 0.0, 1.5789999999742577, 
1119.697014, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.557000000038897, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.93233750000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.68052976250002, 0.0, 0.0, 0.0, -1.9019999999909487, 
1119.716781, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.300999999799387, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9304625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.45164795000001, 0.0, 0.0, 0.0, -0.3729999998722633, 
1119.740493, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.483000000022002, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.3143188625, 0.0, 0.0, 0.0, 0.18100000009326322, 
1119.758846, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.633000000027096, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.92738750000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.17698977500001, 0.0, 0.0, 0.0, 0.9409999999934371, 
1119.777637, -1.0, 1.0, 1.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.709000000109882, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.931075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.83199999993667, 7.624624487238372, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, -0.9330000000500149, 
1119.798848, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.702000000013868, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9289875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.8610000001954177, 
1119.818657, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.578000000028624, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.93390000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 99.99388432500001, 0.0, 0.0, 0.0, 0.30199999990145443, 
1119.838391, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.800999999877604, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.93185000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 99.99388432500001, 0.0, 0.0, 0.0, -0.7339999999840074, 
1119.859586, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.134999999967476, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.929625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.0396606875, 0.0, 0.0, 0.0, 0.05799999983537418, 
1119.879676, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.948000000051252, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.92975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 99.99388432500001, 0.0, 0.0, 0.0, 1.8620000000555592, 
1119.896987, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.232999999947424, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9320625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 99.99388432500001, 0.0, 0.0, 0.0, -2.5829999999768916, 
1119.918058, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.165000000119107, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9313625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.6203124999999998, -83.9138552485319, -85.5341677485319, -1.0, 97.1840000001248, 7.549334903604972, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.852999999988242, 
1119.940999, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.535000000094442, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.93532500000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -83.92525923836489, -85.54557173836488, -1.0, 100.3640000000596, 7.309514063507148, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.32699999995202234, 
1119.958121, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.15100000010716, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.93655000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -83.92525923836489, -85.54557173836488, -1.0, 100.3640000000596, 7.309514063507148, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, -1.042000000115877, 
1119.977779, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.042999999948734, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.935275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -83.92525923836489, -85.54557173836488, -1.0, 100.3640000000596, 7.309514063507148, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.5819999998766434, 
1119.999562, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.517000000163534, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -83.92525923836489, -85.54557173836488, -1.0, 100.3640000000596, 7.309514063507148, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 1.2599999999838474, 
1120.018758, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.85800000002746, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.93885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -83.92525923836489, -85.54557173836488, -1.0, 100.3640000000596, 7.309514063507148, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, -0.8369999998376443, 
1120.037281, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.42400000003363, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.94051250000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.6203124999999998, -83.92525923836489, -85.54557173836488, -1.0, 100.3640000000596, 7.309514063507148, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.13121341250002, 0.0, 0.0, 0.0, -1.2439999998332496, 
1120.059506, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.584999999968204, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.943025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -83.93099577426118, -85.45599577426118, -1.0, 98.37199999997392, 7.553497647074112, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.8749999999326974, 
1120.078287, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.286000000131025, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.94338750000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -83.93099577426118, -85.45599577426118, -1.0, 98.37199999997392, 7.553497647074112, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.4740000001493172, 
1120.098598, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.53599999997823, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.944625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -83.93099577426118, -85.45599577426118, -1.0, 98.37199999997392, 7.553497647074112, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, 0.023000000037427526, 
1120.11836, -1.0, 1.0, 1.0, 0.0, 13.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.434000000008382, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.943625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -83.93099577426118, -85.45599577426118, -1.0, 98.37199999997392, 7.553497647074112, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.08543705000001, 0.0, 0.0, 0.0, -0.4180000000997097, 
1120.138537, -1.0, 1.0, 1.0, 0.0, 13.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.905000000069776, 46.2, 73.3, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.62786209256952, -4.166643357161291, -83.9448125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.525, -83.93099577426118, -85.45599577426118, -1.0, 98.37199999997392, 7.553497647074112, 80.9, 7.0, 1.0, 0.0, 0.0, 0.0, 100.13121341250002, 0.0, 0.0, 0.0, -0.2129999998214771, 
